,t,i,j,k,v,q
2706992,2021,251,12,620891,0.031,        0.002
2706993,2021,251,12,620892,60.664,        0.523
2706994,2021,251,12,620899,0.567,        0.007
2706995,2021,251,12,620920,122.873,        2.954
2706996,2021,251,12,620930,7.02,        2.417
2706997,2021,251,12,620990,63.514,        0.518
2706998,2021,251,12,621010,14.82,        0.962
2706999,2021,251,12,621020,0.357,        0.003
2707000,2021,251,12,621030,0.06,        0.002
2707001,2021,251,12,621040,189.974,        1.711
2707002,2021,251,12,621050,92.125,        0.518
2707003,2021,251,12,621111,6.468,        0.040
2707004,2021,251,12,621112,1.974,        0.054
2707005,2021,251,12,621120,73.052,        2.520
2707006,2021,251,12,621132,5521.572,       30.273
2707007,2021,251,12,621133,755.517,        7.342
2707008,2021,251,12,621139,409.259,        2.776
2707009,2021,251,12,621142,115.53,        0.599
2707010,2021,251,12,621143,780.687,        4.902
2707011,2021,251,12,621149,2051.741,       10.129
2707012,2021,251,12,621210,111.626,        1.920
2707013,2021,251,12,621220,1.607,        0.012
2707014,2021,251,12,621290,26.884,        1.419
2707015,2021,251,12,621420,0.057,           NA
2707016,2021,251,12,621430,2.928,        0.016
2707017,2021,251,12,621440,0.177,        0.010
2707018,2021,251,12,621490,0.273,        0.002
2707019,2021,251,12,621510,1.471,        0.026
2707020,2021,251,12,621520,0.343,        0.003
2707021,2021,251,12,621590,0.104,        0.001
2707022,2021,251,12,621600,59.443,        0.441
2707023,2021,251,12,621710,354.115,        1.793
2707024,2021,251,12,621790,0.831,        0.036
2707025,2021,251,12,630110,7.219,        0.040
2707026,2021,251,12,630130,1.487,        0.074
2707027,2021,251,12,630140,0.337,        0.018
2707028,2021,251,12,630190,62.819,       15.900
2707029,2021,251,12,630210,0.268,        0.008
2707030,2021,251,12,630221,28.031,        3.789
2707031,2021,251,12,630229,35.293,       12.281
2707032,2021,251,12,630231,82.015,        4.409
2707033,2021,251,12,630232,151.088,       35.600
2707034,2021,251,12,630239,17.911,        1.926
2707035,2021,251,12,630251,0.42,        0.005
2707036,2021,251,12,630253,1.542,        0.218
2707037,2021,251,12,630260,41.163,        4.189
2707038,2021,251,12,630291,0.106,        0.083
2707039,2021,251,12,630299,4.952,        0.028
2707040,2021,251,12,630319,2.772,        0.045
2707041,2021,251,12,630391,0.167,        0.061
2707042,2021,251,12,630392,3.186,        0.294
2707043,2021,251,12,630399,23.792,        6.035
2707044,2021,251,12,630493,10.931,        2.748
2707045,2021,251,12,630499,86.357,       16.068
2707046,2021,251,12,630531,88.27,        3.402
2707047,2021,251,12,630590,0.524,        0.100
2707048,2021,251,12,630612,92.49,        9.900
2707049,2021,251,12,630699,47.987,        1.789
2707050,2021,251,12,630710,26.661,        1.120
2707051,2021,251,12,630720,25.384,        0.959
2707052,2021,251,12,630790,658.359,       22.142
2707053,2021,251,12,630800,0.151,        0.001
2707054,2021,251,12,630900,7.083,        0.159
2707055,2021,251,12,631090,0.037,        0.079
2707056,2021,251,12,640192,2.413,        0.026
2707057,2021,251,12,640199,145.905,        3.000
2707058,2021,251,12,640219,194.428,       21.221
2707059,2021,251,12,640220,5.277,        0.575
2707060,2021,251,12,640291,14.956,        0.483
2707061,2021,251,12,640299,224.943,        9.794
2707062,2021,251,12,640319,198.25,        4.279
2707063,2021,251,12,640320,19.442,        0.117
2707064,2021,251,12,640340,154.382,        4.082
2707065,2021,251,12,640351,300.481,        5.711
2707066,2021,251,12,640359,65.747,        0.723
2707067,2021,251,12,640391,64.063,        1.366
2707068,2021,251,12,640399,883.124,       23.360
2707069,2021,251,12,640411,2238.453,       17.444
2707070,2021,251,12,640419,124.61,        1.899
2707071,2021,251,12,640420,15.512,        0.225
2707072,2021,251,12,640510,30.989,        1.010
2707073,2021,251,12,640520,10.897,        0.100
2707074,2021,251,12,640590,1109.853,       16.768
2707075,2021,251,12,640610,43.595,        1.642
2707076,2021,251,12,640699,0.87,        0.010
2707077,2021,251,12,650400,0.179,        0.024
2707078,2021,251,12,650590,170.459,        2.576
2707079,2021,251,12,650610,484.817,       10.575
2707080,2021,251,12,650699,0.185,        0.001
2707081,2021,251,12,650700,3.132,        0.072
2707082,2021,251,12,660110,6.146,        1.443
2707083,2021,251,12,660191,1.074,        0.102
2707084,2021,251,12,660199,1.64,        0.105
2707085,2021,251,12,660200,1.14,        0.086
2707086,2021,251,12,660390,3.538,        0.020
2707087,2021,251,12,670210,0.264,        0.010
2707088,2021,251,12,670290,145.761,       57.622
2707089,2021,251,12,670420,0.439,        0.003
2707090,2021,251,12,670490,0.124,        0.002
2707091,2021,251,12,680210,34.569,      140.000
2707092,2021,251,12,680299,4.05,        1.695
2707093,2021,251,12,680421,96.676,        1.949
2707094,2021,251,12,680422,106.594,       20.677
2707095,2021,251,12,680430,2.783,        0.140
2707096,2021,251,12,680510,10.822,        0.173
2707097,2021,251,12,680520,816.569,      153.847
2707098,2021,251,12,680530,517.487,       66.514
2707099,2021,251,12,680610,491.945,      150.623
2707100,2021,251,12,680690,1819.854,      824.000
2707101,2021,251,12,680710,1055.893,     1209.900
2707102,2021,251,12,680790,112.283,       63.293
2707103,2021,251,12,680911,67.513,       84.002
2707104,2021,251,12,680919,53.66,       46.417
2707105,2021,251,12,680990,237.487,      249.727
2707106,2021,251,12,681019,15.924,       25.410
2707107,2021,251,12,681091,56.801,       14.876
2707108,2021,251,12,681099,0.024,        0.019
2707109,2021,251,12,681310,17.432,        1.716
2707110,2021,251,12,681390,1.446,        0.049
2707111,2021,251,12,681490,30.395,        0.448
2707112,2021,251,12,681510,138.176,        1.792
2707113,2021,251,12,681520,0.179,        0.004
2707114,2021,251,12,681599,4.704,        0.018
2707115,2021,251,12,690100,75.802,       35.477
2707116,2021,251,12,690210,518.078,       80.620
2707117,2021,251,12,690220,296.162,       53.560
2707118,2021,251,12,690290,92.027,       62.825
2707119,2021,251,12,690310,31.037,        0.249
2707120,2021,251,12,690320,39.715,       23.390
2707121,2021,251,12,690390,82.064,        5.560
2707122,2021,251,12,690790,122.574,      103.858
2707123,2021,251,12,690911,0.933,        0.006
2707124,2021,251,12,690919,156.804,       60.546
2707125,2021,251,12,690990,3.134,        0.041
2707126,2021,251,12,691010,9.052,        1.215
2707127,2021,251,12,691090,3.431,        0.505
2707128,2021,251,12,691110,94.614,       21.320
2707129,2021,251,12,691190,43.41,        0.619
2707130,2021,251,12,691200,325.06,      191.769
2707131,2021,251,12,691310,0.078,        0.007
2707132,2021,251,12,691390,19.344,        4.312
2707133,2021,251,12,691410,1.679,        0.001
2707134,2021,251,12,691490,15.803,        0.438
2707135,2021,251,12,700210,108.334,      147.000
2707136,2021,251,12,700239,0.473,        0.037
2707137,2021,251,12,700490,28.266,        0.016
2707138,2021,251,12,700510,22.887,        0.714
2707139,2021,251,12,700600,6.782,        0.011
2707140,2021,251,12,700711,182.674,       30.169
2707141,2021,251,12,700719,34.51,        3.113
2707142,2021,251,12,700721,427.898,       58.330
2707143,2021,251,12,700729,1.008,        0.001
2707144,2021,251,12,700800,161.51,       48.271
2707145,2021,251,12,700910,72.931,        1.233
2707146,2021,251,12,700991,18.401,        5.375
2707147,2021,251,12,700992,803.239,      140.733
2707148,2021,251,12,701010,1533.851,      187.293
2707149,2021,251,12,701090,8384.108,     6862.471
2707150,2021,251,12,701110,13.769,        0.179
2707151,2021,251,12,701310,245.232,       72.398
2707152,2021,251,12,701329,634.654,      367.793
2707153,2021,251,12,701332,1394.123,      749.650
2707154,2021,251,12,701339,5749.926,     3804.490
2707155,2021,251,12,701399,2292.88,      694.511
2707156,2021,251,12,701400,55.759,        9.601
2707157,2021,251,12,701690,102.086,        8.621
2707158,2021,251,12,701710,1.08,        0.002
2707159,2021,251,12,701720,25.738,        0.276
2707160,2021,251,12,701790,282.268,       11.630
2707161,2021,251,12,701820,210.104,      265.000
2707162,2021,251,12,701910,98.648,       99.137
2707163,2021,251,12,701920,309.096,       71.817
2707164,2021,251,12,701931,42.653,       13.283
2707165,2021,251,12,701939,70.576,        9.120
2707166,2021,251,12,701990,265.356,       24.589
2707167,2021,251,12,702000,1.422,        0.100
2707168,2021,251,12,710239,5.284,           NA
2707169,2021,251,12,710410,0.849,        0.003
2707170,2021,251,12,710490,23.537,        0.040
2707171,2021,251,12,710691,1639.793,        2.090
2707172,2021,251,12,710692,803.186,        7.254
2707173,2021,251,12,710812,6174.542,        0.105
2707174,2021,251,12,710813,8.736,        0.004
2707175,2021,251,12,711311,3.196,        0.002
2707176,2021,251,12,711319,324.97,        0.001
2707177,2021,251,12,711320,692.894,        0.111
2707178,2021,251,12,711620,13.179,        0.040
2707179,2021,251,12,711711,0.694,        0.012
2707180,2021,251,12,711719,69.973,        4.734
2707181,2021,251,12,711790,24.463,        1.229
2707182,2021,251,12,720823,2.025,           NA
2707183,2021,251,12,720824,4484.375,     7783.070
2707184,2021,251,12,720842,2244.748,     1905.889
2707185,2021,251,12,720890,176.102,       37.032
2707186,2021,251,12,720922,167.688,       69.795
2707187,2021,251,12,720990,12.419,        1.208
2707188,2021,251,12,721050,56.669,       23.533
2707189,2021,251,12,721141,14.406,        6.000
2707190,2021,251,12,721230,39.04,       25.676
2707191,2021,251,12,721250,20.884,        6.763
2707192,2021,251,12,721260,0.798,        0.084
2707193,2021,251,12,721310,35.061,       21.247
2707194,2021,251,12,721339,122.763,       66.384
2707195,2021,251,12,721440,211.268,      218.203
2707196,2021,251,12,721520,3.372,        2.617
2707197,2021,251,12,721590,40.719,       24.727
2707198,2021,251,12,721622,8.973,        0.324
2707199,2021,251,12,721631,4.633,        0.705
2707200,2021,251,12,721660,16.42,        4.943
2707201,2021,251,12,721690,21.237,       11.516
2707202,2021,251,12,721712,54.617,        8.166
2707203,2021,251,12,721719,4.258,        0.967
2707204,2021,251,12,721733,71.486,       38.815
2707205,2021,251,12,721990,133.831,       16.267
2707206,2021,251,12,722012,2.807,        0.313
2707207,2021,251,12,722020,1.217,        0.019
2707208,2021,251,12,722090,159.005,       24.905
2707209,2021,251,12,722220,199.248,        4.830
2707210,2021,251,12,722230,95.075,        7.526
2707211,2021,251,12,722240,13.348,        0.400
2707212,2021,251,12,722300,836.147,      168.255
2707213,2021,251,12,722510,1081.206,      532.737
2707214,2021,251,12,722610,214.935,      111.680
2707215,2021,251,12,722620,6.632,        1.335
2707216,2021,251,12,722810,1.661,        0.011
2707217,2021,251,12,722820,26.823,        6.000
2707218,2021,251,12,722830,82.174,       26.842
2707219,2021,251,12,722840,111.534,       38.000
2707220,2021,251,12,722850,4.071,        0.210
2707221,2021,251,12,722870,34.48,       20.809
2707222,2021,251,12,722920,9.225,           NA
2707223,2021,251,12,722990,31.736,        2.016
2707224,2021,251,12,730120,17.716,        2.094
2707225,2021,251,12,730210,10.645,        4.508
2707226,2021,251,12,730290,1366.227,      525.116
2707227,2021,251,12,730300,33.857,       12.969
2707228,2021,251,12,730410,112.222,       18.393
2707229,2021,251,12,730420,39934.426,     8650.883
2707230,2021,251,12,730431,31.598,        2.682
2707231,2021,251,12,730439,175.772,       39.720
2707232,2021,251,12,730441,775.247,       19.311
2707233,2021,251,12,730449,56.328,        1.673
2707234,2021,251,12,730451,140.894,       21.305
2707235,2021,251,12,730490,441.568,       52.381
2707236,2021,251,12,730531,91.709,       21.386
2707237,2021,251,12,730539,43.267,       16.994
2707238,2021,251,12,730610,15.34,        0.216
2707239,2021,251,12,730630,31.692,        0.466
2707240,2021,251,12,730640,356.48,       37.669
2707241,2021,251,12,730660,1112.034,       53.219
2707242,2021,251,12,730690,244.857,       30.312
2707243,2021,251,12,730711,64.509,        9.579
2707244,2021,251,12,730719,1013.676,      240.975
2707245,2021,251,12,730721,676.941,       36.405
2707246,2021,251,12,730722,952.669,        2.802
2707247,2021,251,12,730723,109.018,        8.419
2707248,2021,251,12,730729,3268.592,      125.470
2707249,2021,251,12,730791,817.718,       52.934
2707250,2021,251,12,730792,181.115,       24.082
2707251,2021,251,12,730793,102.423,        6.024
2707252,2021,251,12,730799,1937.293,       88.369
2707253,2021,251,12,730810,87.743,        7.340
2707254,2021,251,12,730830,1251.698,       95.149
2707255,2021,251,12,730840,1336.829,      311.319
2707256,2021,251,12,730890,2750.195,      731.540
2707257,2021,251,12,730900,797.192,       52.212
2707258,2021,251,12,731010,7.845,        0.341
2707259,2021,251,12,731021,60.251,       20.600
2707260,2021,251,12,731029,40.231,        1.788
2707261,2021,251,12,731100,1405.218,      134.710
2707262,2021,251,12,731210,515.801,       28.015
2707263,2021,251,12,731290,212.003,       25.284
2707264,2021,251,12,731411,53.867,        0.661
2707265,2021,251,12,731419,164.743,       21.601
2707266,2021,251,12,731420,0.551,        0.280
2707267,2021,251,12,731430,1.461,        0.500
2707268,2021,251,12,731441,94.482,        7.644
2707269,2021,251,12,731449,180.989,        8.096
2707270,2021,251,12,731450,326.747,       77.770
2707271,2021,251,12,731511,302.31,       12.433
2707272,2021,251,12,731512,41.476,        0.213
2707273,2021,251,12,731519,9.777,        0.023
2707274,2021,251,12,731582,7.531,        1.154
2707275,2021,251,12,731589,43.065,        7.777
2707276,2021,251,12,731590,11.335,        0.350
2707277,2021,251,12,731700,14.069,        0.757
2707278,2021,251,12,731811,379.494,      103.038
2707279,2021,251,12,731812,4.492,        0.205
2707280,2021,251,12,731813,3.56,        0.040
2707281,2021,251,12,731814,149.757,       17.345
2707282,2021,251,12,731815,1032.077,      243.315
2707283,2021,251,12,731816,432.009,       26.284
2707284,2021,251,12,731819,499.592,       21.165
2707285,2021,251,12,731821,691.344,       14.842
2707286,2021,251,12,731822,56.147,        1.796
2707287,2021,251,12,731823,13.042,        0.522
2707288,2021,251,12,731824,200.448,        7.092
2707289,2021,251,12,731829,264.211,       11.446
2707290,2021,251,12,731930,0.067,        0.001
2707291,2021,251,12,731990,0.266,        0.027
2707292,2021,251,12,732010,564.21,      248.878
2707293,2021,251,12,732020,211.951,        4.879
2707294,2021,251,12,732090,86.872,        1.909
2707295,2021,251,12,732111,5241.326,      381.903
2707296,2021,251,12,732113,412.353,       82.765
2707297,2021,251,12,732181,13.377,        1.425
2707298,2021,251,12,732182,4.021,        0.070
2707299,2021,251,12,732183,39.813,        5.699
2707300,2021,251,12,732190,703.298,      166.984
2707301,2021,251,12,732219,28.874,        1.284
2707302,2021,251,12,732290,397.689,       50.356
2707303,2021,251,12,732392,9.119,        0.862
2707304,2021,251,12,732393,6583.621,      365.964
2707305,2021,251,12,732399,1855.821,      169.992
2707306,2021,251,12,732490,66.28,        2.797
2707307,2021,251,12,732510,293.238,       89.344
2707308,2021,251,12,732599,667.364,      105.655
2707309,2021,251,12,732619,0.712,        0.027
2707310,2021,251,12,732620,101.952,       17.083
2707311,2021,251,12,732690,4585.887,      366.690
2707312,2021,251,12,740200,77.731,        0.619
2707313,2021,251,12,740319,16.426,        1.380
2707314,2021,251,12,740322,19.137,        0.250
2707315,2021,251,12,740329,0.053,        0.004
2707316,2021,251,12,740500,109.81,        4.850
2707317,2021,251,12,740610,0.59,        0.039
2707318,2021,251,12,740710,797.35,       68.301
2707319,2021,251,12,740721,23.371,        0.884
2707320,2021,251,12,740729,119.376,        6.013
2707321,2021,251,12,740821,86.754,        5.000
2707322,2021,251,12,740911,101.975,        7.328
2707323,2021,251,12,740919,5.649,        0.508
2707324,2021,251,12,740929,50.963,        4.989
2707325,2021,251,12,741110,4784.629,      486.996
2707326,2021,251,12,741210,0.04,        0.002
2707327,2021,251,12,741220,196.81,       17.760
2707328,2021,251,12,741300,26.914,        0.451
2707329,2021,251,12,741510,0.004,           NA
2707330,2021,251,12,741521,3.261,        0.012
